genex	geney	r
CG42854	CG8910	0.20068353046536666
CG42855	HDAC11	0.36972432069988986
CG14868	CG42855	0.3129084385351536
CG42866	CG9194	0.2521852953105805
CG42866	Kdm2	0.2384918281231691
CG42867	Pcd	0.41038158476926473
CG42867	CG5565	0.36742742300848225
CG42876	TwdlN	0.21303998594762383
CG42876	Diedel3	0.2087391090297296
CG15818	CG42878	0.26932083910254856
Actn3	CG42878	0.24905624837256607
CG42878	spidey	0.2363029596970164
CG4293	prtp	0.20628234904794482
CG4294	Rrp45	0.29025542151666234
CG4294	Nup93-1	0.27104444086868806
CG4294	mbo	0.26202983002153
CG4297	CG8389	0.2597146172911563
CG4297	Sccpdh1	0.23779529003629035
CG4297	Nepl9	0.2365679473498354
CG4301	st	0.35997498137362616
CG4301	GC2	0.31825987687814733
CG4301	CG4660	0.30070811737762454
CG43057	CG43376	0.25655851651698175
CG43059	Twdlbeta	0.2626158415399663
CG43059	CG7806	0.2623221361287971
CG43064	CG9377	0.3811506038248158
CG43068	dysc	0.22279435228599043
CG43068	Sxl	0.21243700076874072
CG43077	lncRNA:CR43193	0.27717389486564464
CG14563	CG43083	0.22515800366418157
CG43083	Pex5	0.20694539130135867
CG43085	Fst	0.3374045881942334
CG43085	Lip3	0.3250511123210997
CG43085	TwdlC	0.31553810280286837
CG43091	CG7888	0.25953348144146265
CG14110	CG43091	0.24994423314194458
CG43092	CG7631	0.2341650026497524
CG43092	RAF2	0.21472797174135302
CG43101	Rcd-1r	0.3140867738246393
CG31415	CG43103	0.23152691626169236
CG43107	CG7840	0.22535150154358619
CG31327	CG43107	0.2178889969458028
CG43107	ect	0.20113241376008223
CG14718	CG43109	0.24133967611715668
CG43109	Pitslre	0.22416227768270713
CG3679	CG43109	0.2189836866843919
CG12541	CG43111	0.2612099219846982
CG16791	CG43111	0.24109904978926996
CG43111	Dpy-30L2	0.23078270253341185
CG43116	rad	0.24461829336362342
5-HT1B	CG43116	0.23378716148447054
CG43116	Traf-like	0.22207305961717946
CG43125	CNPYb	0.2697725806898715
CG43125	Tspo	0.2438810731090728
CG43135	DIP-eta	0.23738521011243638
BtbVII	CG43135	0.2229323771099096
CG43135	Sr-CIII	0.21858105243480347
CG3568	CG43137	0.23444348279330526
CG43137	CG5867	0.23069467854628833
CG43139	LRP1	0.2887032656089948
CG43139	mid	0.21520589486343816
CG43175	Uch	0.23356619802997633
CG1824	CG43175	0.22046529359722383
CG43181	qm	0.25518380008264274
CG43189	tomboy40	0.21679786942695595
CG43198	Tsp42Eb	0.2808142837963859
CG43198	Os-C	0.20781394129644232
CG43202	CG6262	0.22395637732642373
CG43202	CG6023	0.20583952860062263
CG43206	Cyp304a1	0.2125023431043323
CG43209	dati	0.28739270949716783
CG43209	PIG-H	0.2612049148775814
CG43209	Coq7	0.25332114543214407
CG14830	CG43218	0.21191224105907147
CG43232	Patj	0.21878804281239556
CG43232	Rdh	0.20416035886064002
CG43233	RIC-3	0.2063200044132205
CG3434	CG43233	0.2055839318677407
CG43233	CG5122	0.20525496630677723
CG43236	mRNA-cap	0.2048059080530787
CG43236	CR41591	0.2032894476315952
CG43248	Phax	0.21027130141780573
CG43083	CG4324	0.20444714140951795
CG43271	Hsp70Bc	0.29325776095374023
CG13471	CG43271	0.27202547470256627
CG32756	CG43292	0.2527166060153284
CG43292	moon	0.21443408388582205
CG33477	CG43292	0.21266685998622442
CG4329	ppk29	0.2430283103504528
CG4329	IFT54	0.2231629496676316
CG15908	CG43307	0.20354069829469015
CG43308	Itp-r83A	0.258101839702958
CG43308	Rab27	0.20553164934180604
CG3635	CG43308	0.2029445131886687
CG43311	CG43327	0.28467548809174137
CG43311	CG43328	0.28467548809174137
azot	CG43311	0.2655583995343929
CG43313	PIG-L	0.21107089286099015
CG43313	scramb2	0.206539431582807
Cda5	CG43316	0.26852789422280576
CG43316	CG8388	0.25240521765620827
CG43316	NT1	0.2109636021523826
CG43324	Klp54D	1
ap	CG43324	0.24060870155027947
CG10949	CG43324	0.23190807605838465
CG43327	CG43328	1
CG43331	Mtap	0.20035164993518317
CG43332	Syx18	0.20984646420493716
CG10979	CG43332	0.20360778191346
CG43332	CG43333	1
CG43332	PIG-M	0.20874217854174668
CG43333	PIG-M	0.20874217854174668
CG43335	sunz	0.2320044207413945
CG43335	snoRNA:Me18S-C1024	0.20352734538227382
CG43337	Trs20	0.23539354646447724
CG43340	Elk	0.21140049757559976
CG43340	Ubc7	0.2018275509539814
CG43350	CG7044	0.2619183065478653
CG43350	CG7544	0.2565306166974282
CG10435	CG43367	0.24022439545271754
CG43367	gnu	0.2395828615658667
CG10479	CG43367	0.23825024006604614
CG33723	CG43376	0.25177312134680274
CG13344	CG43386	0.20556004006846312
CG1486	CG4338	0.21974092850478164
CG4338	MYPT-75D	0.21527754337676688
CG4338	Kap3	0.2141116183986603
CG43392	tex	0.20017963833429353
CG43394	CG9377	0.23419358988160704
CG43064	CG43394	0.22451954380986164
Arl2	CG43394	0.22345656018417995
CG34324	CG43396	0.20811906404477667
CG31279	CG43396	0.20244637542312627
CG43407	CG43894	0.2235120060771242
CG43407	CG4829	0.20435520282623174
CG34265	CG43407	0.2034827094954944
CG43441	Nos	0.20883677230941988
CG31785	CG43447	0.35370801067506574
CG43447	Eig71Ej	0.29069817292934214
CG4364	Ns2	0.3792361396862223
CG4364	CG6937	0.37868089263386634
CG4364	RpL24-like	0.3755945335971834
CG10407	CG43672	0.2056529499731541
CG43675	CG45050	1
CG43675	tank	0.2697519144906495
CG43675	hyd	0.26479760827229853
CG10748	CG43689	0.26681520640687284
CG42741	CG43689	0.24727332084105505
B9d2	CG43689	0.24504775355002464
CG43693	NT5E-2	0.3370936871611051
CG43693	side-III	0.3357453614024981
CG42346	CG43693	0.27813369194209014
Atf6	CG43693	0.27613064638009904
CG43693	rad	0.26745055489295333
CG43707	Nlp	0.2211390094946871
Ack	CG43737	0.23373146252491836
CG43737	CG6996	0.2201356666062315
bru3	CG43737	0.2146773188118779
CG4374	CG9775	0.20647568117565815
Amy-p	CG4374	0.2010392754821314
Arl2	CG43755	0.2798634890982125
CG13539	CG43755	0.26741937762384355
CG43755	CG9377	0.2500494765132704
CG4375	sds22	0.33173804182178523
CG1218	CG4377	0.23993039508947092
CG4377	Zip48C	0.20809530800030543
CG4377	Cyp9f2	0.20586240629757052
CG33467	CG43795	0.21532003442842162
CG43795	CG8207	0.21195508977389235
CG13654	CG43795	0.20897949859730666
CG43861	trh	0.33057891685022056
CG43861	CG6674	0.3185458299369746
CG43867	CG8370	0.2201649840017189
CG43894	snoRNA:Me18S-C1024	0.24136711532983213
a10	CG43894	0.22786759364849096
CG13989	CG43897	0.2284756792719402
CG43897	ninaC	0.22799205704241524
boil	CG43901	0.21387008832659068
CG43901	snoRNA:Psi28S-1936	0.21307602318365468
CG13901	CG4390	0.2393856237637119
CG4390	Cyp313a2	0.21647286831176837
CG4393	Hsp68	0.21899674109151776
CG2199	CG4393	0.21835723466058357
CG43980	CG4734	0.20642769500830832
CG4404	Vha16-4	0.22290891712741912
CG4404	Eb1	0.21332928619256206
CG31279	CG4404	0.208364430587161
CG44098	Mthfs	0.21650554856748416
CG42486	CG44153	0.2105131035840298
CG44153	Vps52	0.20198120712074405
CG44153	eve	0.28933630844356933
CG34050	CG44153	0.26318105879232323
CG31337	CG44153	0.24824844549373268
CG10761	CG44153	0.2825966874014521
CCAP	CG44153	0.2640564237230392
CG44153	dpr4	0.25466595743446935
CG4415	solo	0.3381478482399243
CG4415	Sprn	0.3170125087506042
CG31740	CG4415	0.27096735413250744
CG4424	CR31958	0.23953955479660605
CG4424	RhoGEF3	0.2263551524261449
CG4424	l(3)73Ah	0.22063283809922976
CG4440	snoRNA:Psi28S-1837c	0.2185904755938617
CG44433	CG44434	1
CG44433	CG44435	1
CG13198	CG44433	0.35172774118765976
CG44434	CG44435	1
CG13198	CG44434	0.35172774118765976
CG13198	CG44435	0.35172774118765976
aph-1	CG4452	0.24540259075062001
CG4452	Obp99d	0.23348728490873977
CG4452	mRpL49	0.22747193010824276
CG4455	TyrR	0.22266242686349944
CG4459	Chd3	0.3319516129807999
CG4461	ttm3	0.227576854921015
CG4465	Cp7Fc	0.21782754577705715
Bem46	CG4465	0.2153627877709652
CG11192	CG4465	0.21341595575515637
CG4467	CG6833	0.22241981233664834
CG44774	CG4880	0.20995265302301355
CG43407	CG44774	0.20211102411109733
CG4477	lncRNA:CR43253	0.3579493573597515
CG4477	Hug	0.3520987595040822
CG4477	Nepl16	0.28798335161981836
CG44836	dop	0.20770277429874268
CG44836	Ppa	0.34067892475671147
CG44836	RNaseMRP:RNA	0.2542995317362328
Alp12	CG44836	0.252233997634542
CG44837	PPO1	0.21544111045679964
CG44838	spidey	0.3116963200044238
CG44838	Rbf2	0.23099251575318555
CG4496	Rpn12R	0.20927577803891365
CG4496	vap	0.20453149833611883
CG4496	HDAC11	0.2017788992101344
CG45050	tank	0.2697519144906495
CG45050	hyd	0.26479760827229853
CG45066	CG45067	1
CG34198	CG45066	0.21248505246247082
CG45066	CG7564	0.21220679856450575
CG34198	CG45067	0.21248505246247082
CG45067	CG7564	0.21220679856450575
CG45105	mRpL43	0.21465554959567212
CG45105	Dpy-30L2	0.21083414660371658
CG45105	CG7339	0.2005154038540297
CG45105	Rpn12R	0.2369675687482565
CG10949	CG45105	0.23184941036917017
CG32718	CG45105	0.2099700369011499
CG4520	CG7550	0.23649160896577964
CG4552	Sos	0.4577906946295559
CG4552	svr	0.456661698206057
CG4552	Fur1	0.4351304344240365
CG4554	CG7275	0.30955939240810837
CG4554	wcd	0.3072742396243302
CG10903	CG4554	0.297367166221789
CG4563	CG8172	0.27740288713321093
CG4565	CG9547	0.22026664882174343
CG11929	CG4565	0.20108962691261234
CG4572	ClC-b	0.2523038928359544
CG4572	Task6	0.2304244469685862
AGO2	CG4572	0.22667374089180564
CG45782	CG6138	0.32041843567933953
CG13243	CG45782	0.292640948928856
CG13793	CG45782	0.2799001067381078
CG33723	CG4586	0.20529390100925282
CG4594	PAPLA1	0.2918271676627905
CG15343	CG4594	0.2887966567862261
beat-IIIa	CG4594	0.2713433220750968
CG4596	Pgant9	0.24062269626090718
CG4596	Gr94a	0.21498494065490312
CG33647	CG46025	0.22287382862152558
CG46025	su(r)	0.20736042547780895
CG46025	ND-20L	0.20193461080059805
CG4612	CG8757	0.26692311258762036
CG4612	Ppa	0.20645238171200986
CG4613	FASN2	0.21705944247674008
CG4613	CG8223	0.2084534759373112
CG4613	RIC-3	0.20822737684627804
CG4617	Mst57Da	0.24797266672310814
Cda5	CG4622	0.30713570271310636
Cdk5	CG4622	0.2691022341139941
CG46280	CG46281	1
CG46280	ssx	0.2522662376267867
CG46280	CG7017	0.21563142394022866
CG46281	ssx	0.2522662376267867
CG46281	CG7017	0.21563142394022866
CG4630	LysD	0.2518286661286579
CG4630	Nha1	0.21013117346047375
CG4631	Ggamma30A	0.21183953912635178
CG46385	phm	0.37267263058896855
CG46385	CIAPIN1	0.3365354292960807
CG14110	CG46385	0.3052781692882783
CG34393	CG4645	0.2024314708762624
CG4646	TTLL12	0.31011045623475775
CG4646	TTLL4A	0.27038662293439186
CG4646	SerRS-m	0.2245902228110255
CG4660	Cht10	0.350445475193251
CG12539	CG4660	0.25278579133003437
CG4661	TpnC73F	0.28222109726170796
CG4661	Mtch	0.24758842269352435
CG4661	dally	0.21881596707053624
CG1806	CG4662	0.2174846379479052
CG4662	CG5500	0.2115962667152085
CG12517	CG4662	0.20923893854038325
CG4681	sicily	0.2195449942705268
CG4686	CG6638	0.2110410950556146
CG4686	Scm	0.2028118217198028
CG4691	Glut1	0.23274969148584781
CG4691	Cht10	0.22853176140216727
CG1092	CG4702	0.23197198884059866
CG4707	Rcd-1	0.20686754807248062
CG4709	MP1	0.2054239220308866
CG4733	Tpi	0.265969718628745
CG4733	Ect3	0.2631029739915124
CG4734	CG5139	0.2273861363415417
CG4734	CG7423	0.22097467416947436
CG4734	frac	0.21756773686945713
CG4757	ste24b	0.23427745290162505
CG4757	CG8399	0.23014909641376943
CG11811	CG4757	0.22207762242245915
CG4763	nullo	0.28543308992505145
CG3348	CG4763	0.23539768350234105
CG4768	ITP	0.20876993401300506
CG4770	CG8172	0.23250748725298068
CG4770	twf	0.2143675956466118
CG43337	CG4783	0.20460094614549137
CG4788	ssp7	0.3695750514851152
CG4788	Nlg4	0.31090662059172586
CG4789	Ugt316A1	0.20906261391583641
CG17724	CG4789	0.20539775390212558
CG33217	CG4806	0.43756816508982377
CG13096	CG4806	0.432423093296847
CG4806	CG7839	0.41561407329203187
CG4815	kl-5	0.20546070596834365
CG15140	CG4825	0.22672027205806808
CG31131	CG4829	0.20367918806085566
CG4842	spidey	0.23164200663854354
CG12147	CG4842	0.20436367872483602
CG4847	CG6421	0.23820148667733868
CG4847	mesh	0.23340017495010357
CG4849	l(3)72Ab	0.6882409935655354
CG4849	Prp3	0.6003970455184156
CG4849	Prp8	0.5482776889030921
CG4860	tant	0.22730466014623796
CG18302	CG4860	0.2246609087237446
CG4860	Mob2	0.20226171785326236
CG4866	mtRNApol	0.3336678927975523
CG4866	l(1)G0004	0.3142379948260578
CG4866	CG9799	0.2897001202852678
CG10949	CG4872	0.22135289664435986
CG4872	DCTN4-p62	0.22003009438680282
CG4872	CG5388	0.21437956002515296
CG12945	CG4880	0.2697334537207078
CG4880	Sec13	0.23007521866169403
CG34265	CG4880	0.22205010625478197
CG4882	CG6512	0.31175066686661335
CG4882	mRpL10	0.29507507809679306
CG4882	mRpL14	0.28761117771029077
CG4884	Dhc98D	0.20860263521555866
CG4884	Nek2	0.20086801246566213
CG17514	CG4892	0.22434887904535886
CG3862	CG4892	0.22143130935029293
CG13705	CG4892	0.20227726875305857
CG4911	ksh	0.20494330983298617
CG4928	fal	0.2305079685321727
CG4928	dysc	0.2197882731045953
CG4936	CSN5	0.27773892851844034
CG4936	RpII215	0.26507292217225464
CG4936	CSN7	0.24962427929712727
CG4945	Nlg3	0.2258054022011255
CG4945	SmydA-2	0.22565570588277684
CG4945	CG6330	0.21694534579978403
CG4949	Pits	0.28196875157233303
CG4949	Fer1HCH	0.26174488424052944
CG42758	CG4949	0.250108638211602
CG2972	CG4953	0.2151577112551581
CG16756	CG4953	0.2142057373548524
CG4960	ND-B14.5B	0.2156395754961389
CG5004	CG9083	0.27823308273404784
CG5004	CG5746	0.27299701649588587
CG5004	CG7548	0.23344355811081954
Ack	CG5021	0.20280196359454236
CG5021	Ssdp	0.20196082736686716
CG30373	CG5023	0.22202592625569426
CG5023	E(spl)m4-BFM	0.22131131594052011
CG5033	CG7839	0.4818196901271456
CG1234	CG5033	0.4573780864609585
CG5033	Non1	0.4493016837533813
CG5048	CG7550	0.2702939066526837
CG5048	CG5390	0.24227983919067783
CG5048	CG9784	0.2245436100241122
CG5080	vari	0.2545844302916486
CG5080	Ppn	0.22955348175322793
CG11768	CG5087	0.20549123506677774
CG5089	dj	0.20923960160764957
CG5089	CG6833	0.2024961559885396
CG5089	CG7384	0.20086578479063916
CG5096	Gpb5	0.2240598161254306
CG5096	Vps53	0.2108904651002795
CG5103	CG5903	0.29744407003587575
CG5103	Mkp	0.2495685980351723
CG5103	Klp31E	0.24050880749508824
CG5111	RluA-2	0.24474969982174385
CG5111	kibra	0.24118258782985064
CG5114	Nmd3	0.4421759328655667
CG5114	CG7839	0.402649071957255
CG5114	CG6937	0.3927575057408726
CG5116	RluA-1	0.21429534453568727
CG33181	CG5116	0.20190584209120432
CG5122	hiw	0.27573484484718735
CG5122	tilB	0.23856549850729045
CG5131	CG6123	0.24227288303325606
CG5131	CG8461	0.22183680837243996
CG5131	CG7264	0.21720219615487293
CG5139	Lsp1gamma	0.23539822955391634
CG43894	CG5139	0.212432151063036
CG5174	CG9313	0.22727161271151156
CG5174	jnj	0.2105636311863053
CG5174	DNApol-alpha50	0.20976530776527175
CG17726	CG5180	0.3044854137466805
CG5180	Coq7	0.2794155258236794
CG5180	scramb1	0.2651173965793698
CG5196	didum	0.23051942589296728
CG5196	Lkr	0.2185491221365706
CG5199	qm	0.20608612614716457
CG5214	r	0.20026267739235226
CG5225	hng1	0.2294625212432749
CG12112	CG5225	0.22697877404007225
CG30151	CG5270	0.25607215420371
CG5270	PIG-B	0.24281674437184048
CG34189	CG5274	0.22674777692136874
CG5274	DhpD	0.21974179002244074
CG5274	Sas-4	0.21971735605213513
CG10035	CG5276	0.20369375605190612
CG5281	smo	0.41258722446628215
CG5281	dx	0.40985061556438446
CG5287	Tango14	0.6772528728692894
CG5287	dome	0.5854946279096648
CG5287	Fur1	0.46427069789994174
CG5290	eIF4E5	0.2251165744683817
CG5290	CG5762	0.21764330459494782
CG5290	NijC	0.20893481876591868
CG5316	solo	0.3344239169211583
CG33467	CG5316	0.2699007954196749
CG4415	CG5316	0.2500029445879587
CG10357	CG5323	0.23151484214343399
CG5323	Non3	0.20875861866311965
CG5327	Or65c	0.2233427838523133
Cand1	CG5327	0.21771775595236045
CG13038	CG5327	0.21416708688105027
CG5346	Sos	0.2784228672173279
CG5346	mio	0.26774581774585343
CG5346	CG7564	0.2608388614621736
CG5347	melt	0.27302287286211535
CG5347	cta	0.2595383208741202
CG5348	CG7906	0.203989663942943
bsk	CG5348	0.20366997738679962
CG5381	rux	0.22464383253759232
CG5381	Or33b	0.21776436794410536
CG17839	CG5381	0.20554608233658436
Actn3	CG5382	0.22004819457652353
CG5382	snoRNA:Me18S-A934	0.2197667701157212
CG5382	Echs1	0.2144528598680246
CG17343	CG5388	0.23712384754187651
CG5390	OtopLc	0.28922824329879976
CG5390	Fsn	0.24561901476681788
CG5402	EloA	0.32699025703590734
CG31415	CG5402	0.3202428974067096
CG5412	Pih1D1	0.24708454271510752
CG10934	CG5412	0.23419952092386778
CG5412	kl-3	0.21483351853382626
CG5418	RhoGAP92B	0.2633987366235713
CG5439	snRNA:U11	0.21741602170413613
CG5445	unc-13-4A	0.22559133678350937
CG5445	CG9547	0.21611947147396587
CG3909	CG5445	0.2070222503643596
CG5446	Mmp1	0.2995878291054913
CG5455	spict	0.21437387536347144
CG2901	CG5510	0.21160475183540434
CG5515	RhoBTB	0.2551997133174372
CG5516	Trax	0.23599255017199441
CG5532	trem	0.2727044854722103
CG42741	CG5532	0.24649698515884041
CG14419	CG5554	0.24240027434093706
CG5554	Rbfox1	0.23373017438478916
azot	CG5556	0.2536061034581906
CG5556	CG7737	0.22253602943616402
CG5556	Osi22	0.2151170231381655
CG5561	eyg	0.29636275296221626
CG5565	Pcd	0.3780545737811167
Atf6	CG5565	0.2990243960454935
CG5569	Msp300	0.2166709041775452
CG5569	CG9624	0.21585001502884818
CG5569	Drsl3	0.20997942109685513
CG5589	wts	0.23366803459894295
CG5589	Nop56	0.23184104737936784
CG5592	CG5707	0.20840204173670135
CG5599	TTLL3B	0.2067513432492435
CG5608	tsu	0.20665720385064346
CG5608	Npl4	0.2030579150377462
CG42867	CG5611	0.2070162073014981
CG17121	CG5611	0.20493525361617684
CG5612	Lcp65Ac	0.25106751141350964
CG3638	CG5613	0.21364356222439643
CG17265	CG5613	0.20934537864501152
CG3546	CG5614	0.21964954292783165
CG17931	CG5614	0.2022762080827764
CG42655	CG5614	0.20144858616677386
CG5618	raskol	0.2499110552730362
CG5623	CG6830	0.2619379520918562
CG5623	gkt	0.2083480312931849
CG5623	lov	0.2058701012059121
CG5626	corto	0.2605643835784129
CG5626	CG8172	0.2577990812390706
CG13031	CG5626	0.23972547529908494
CG5641	p130CAS	0.3520282518832392
CG5641	eIF2Bepsilon	0.2822713140508561
CG5641	Sec15	0.27426463184096767
CG5645	ovm	0.2648213962597564
CG5645	kz	0.2407166865383305
CG5662	pie	0.31577716550991386
CG5662	Lac	0.28222477344548674
CG5662	sbb	0.23337398569584156
CG1486	CG5676	0.20881315453208188
CG11828	CG5676	0.20653771902608184
CG16711	CG5676	0.20443362354558386
CG5697	Ir10a	0.33745111082283563
CG5697	Su(var)2-HP2	0.3104897413687768
CG5697	verm	0.28335331357955984
CG5707	CG6432	0.23071336242761023
Aprt	CG5707	0.21944273006992268
CG5708	CycT	0.25662310266433147
CG5708	Sos	0.23685507865530936
CG5708	rno	0.23286623704455114
CG43064	CG5726	0.33522537635221483
CG5726	CG9377	0.32517750126273953
CG5728	vap	0.290323981712093
CG5745	Lac	0.28354071031189376
CG42741	CG5745	0.26738238203806847
CG5746	CG9083	0.44533919340881034
CG5757	Ts	0.4306052196609061
CG5757	RPA3	0.39119425808589203
CG5757	Gnf1	0.38552333838230196
CG5762	hui	0.32533618602851444
CG5768	CheB38a	0.29960961549842924
CG5768	GstD3	0.29444250701711755
CG12848	CG5768	0.2847195509918015
CG5778	Pc	0.24753953302039589
CG5783	CG8399	0.21162618418329687
CG5783	TotX	0.21047733050898387
CG5783	CG8620	0.20555335767894622
CG5787	sas	0.2190401467827986
CG10903	CG5800	0.30412538076782514
CG5800	CG7275	0.2781386413400443
CG5800	CG9004	0.2749829513921992
CG3511	CG5808	0.24321061864768173
CG5808	snRNA:U11	0.2094003810951724
CG5808	Dim1	0.20859996885877982
CG5823	Tsp5D	0.2548704294067504
CG5823	CG9626	0.2526990812988768
CG5844	eIF2beta	0.4324695289878705
CG5844	eIF2gamma	0.32407888316785605
CG5844	Su(var)3-9	0.32407888316785605
CG5863	ND-B14.5B	0.20349495592771422
CG5867	Tet	0.24173092375341565
CG5867	CG6830	0.2199750540921222
CG5880	RYBP	0.21093523276291337
CG5895	CG6195	0.20363155806293853
CG17683	CG5903	0.260440148359193
B9d2	CG5909	0.22469680526362323
CG5909	tctn	0.22469680526362323
CG5910	Smyd5	0.24350732057435082
CG5910	CG8281	0.24279454293427516
CG4763	CG5910	0.21832652224435004
CG5916	Coq2	0.24436830440245302
CG5916	CG8854	0.22057397604704135
CG32756	CG5916	0.2191050966916043
CG5934	eve	0.26565840388786693
CG34107	CG5934	0.24737524076599335
CG5934	mtRNApol	0.24443057784355793
CG5945	CheB38a	0.20523993131519933
CG5953	CG6497	0.2709719866562941
CG34207	CG5953	0.23698320873823142
CG10822	CG5953	0.234081864210751
CG5958	Muc12Ea	0.26012903975163004
CG5958	CG7296	0.22575051487201578
CG5968	CG9010	0.3139088190651646
CG5968	GstD2	0.31001866650031934
CG5969	Or85e	0.2708586397983945
CG5969	Porin2	0.2213664392908609
CG43693	CG6005	0.23430619497117933
CG6005	IM3	0.22689523621532404
CG6012	Or33b	0.23400172207048758
CG6023	Exo70	0.3111904845199748
CG12828	CG6026	0.26008699701008986
CG34169	CG6026	0.2519978619802098
CG42450	CG6034	0.29201204373758094
CG6034	Rab9Fb	0.28924304423321257
CG6041	Lapsyn	0.2280295084529342
CG6041	Cyp9f2	0.21061380068448302
Alp12	CG6041	0.2092405869253829
arx	CG6044	0.25313496400889524
CG12024	CG6044	0.2371022379651635
CG6052	CG8260	0.20962750526069962
CG6052	CG9757	0.20569726090380577
CG6066	CG8435	0.31146647121363563
CG6066	ncm	0.29790675243642867
cactin	CG6066	0.29339245122385377
CG6073	EMC3	0.24668193577394537
CG6115	Vps37B	0.226723849779279
CG6115	Taf13	0.21324796264179105
CG6115	luna	0.21002374280187266
CG6123	CR41591	0.20189836387599472
CG6126	Sod2	0.21385597650013957
CG13741	CG6126	0.20296699385185582
CG6138	CheB38a	0.3640648942315573
CG6138	Snapin	0.3575404568369676
CG6153	Tspo	0.24738141811879427
CG6153	Rab7	0.23843319227818932
CG6175	HP1D3csd	0.3657251181479889
CG6175	Klp64D	0.324934553254027
CG6175	Cp19	0.2354104988174105
CG6178	CG9875	0.25663815772004056
CG10359	CG6178	0.24208187285765798
CG6179	tbrd-2	0.296220051692144
CG6179	Wnt5	0.24548668887735592
CG6179	PheRS-m	0.24166898857632346
CG6184	Cisd2	0.22615636543055792
CG6184	RYBP	0.20421108119222117
CG30373	CG6201	0.23813088758817133
CG31823	CG6201	0.2373492339228715
CG6201	Cyp6a9	0.23498098930366934
CG6216	fend	0.22651764922964387
CG6216	CG8891	0.2135125748684703
CG14185	CG6216	0.2057540407631255
CG6220	SppL	0.33308326674240296
CG6227	Sf3a2	0.45400418001106324
barc	CG6227	0.44288132250884193
CG6227	hfp	0.4206608334912131
CG30002	CG6230	0.22078571710734424
CG6230	Elp1	0.20562892714540795
CG6236	CG8389	0.30754021219442695
CG16756	CG6236	0.30233719017721566
CG6236	CG6808	0.29402161041950053
CG6244	CG9628	0.20139927930461318
CG6277	Cyp4d20	0.2904771965437433
CG11550	CG6277	0.26763969280426125
CG1971	CG6280	0.2167246717025609
CG6282	Su(z)2	0.2318579271683988
CG6282	eIF4H2	0.21292894049593697
Cchl	CG6304	0.2338468386103803
CG6310	Toll-6	0.21398768925392753
CG4390	CG6310	0.20636788400141345
CG6310	Pask	0.2023806444704548
CG6325	Diedel2	0.22989635937004793
CG6325	Cyp28d1	0.22146064229755355
CG6325	GatB	0.2175820722852343
CG6330	Sema1b	0.2411710708014591
CG6330	Prosbeta2R2	0.23256073716305214
CG3081	CG6345	0.21968429559942135
CG6345	SteXh:CG42398	0.2139108489071338
CG6345	CG8736	0.2082344768118263
CG6347	CG7382	0.20675817679089928
CG6356	Sp7	0.2372412599318862
CG14354	CG6356	0.2076382792609533
CG34328	CG6357	0.2060443231181635
CG14052	CG6398	0.2140183684826273
CG6398	tilB	0.21227675874767488
CG6398	hiw	0.21121203888049078
CG33461	CG6421	0.26315700210556947
CG6421	Obp19c	0.2375549903904331
CG6424	olf186-M	0.21910337422932255
CG30016	CG6424	0.21195255180622394
CG42375	CG6425	0.20005286041966946
CG6432	tomboy40	0.2446572212441914
CG6443	P58IPK	0.21448610691304196
CG6443	Gabat	0.2108403804321591
c12.1	CG6443	0.20117475282628997
CG6462	kin17	0.22283956297841706
CG6462	Dhc98D	0.2096643393133946
CG6462	Nek2	0.2095504135755161
CG6465	spas	0.27535738694281836
CG6465	TkR86C	0.2643052424006153
CG6465	ORMDL	0.22414312982767262
CG6481	Teh2	0.2410891353974628
CG42663	CG6481	0.21681035882236557
CG6481	Cyp313a2	0.20271385536480563
CG3348	CG6484	0.24026201411554793
CG6484	CG7044	0.22398580220362793
CG6488	org-1	0.23274259804070435
CG6495	Rab27	0.21208009716414142
Ccs	CG6495	0.20479962274411745
CG42741	CG6495	0.20465861404583877
CG6497	Tsp42Ep	0.30305730235641803
CG6497	sd	0.266082132220434
CG6508	t	0.2172287373094561
Best4	CG6508	0.21657332993678904
CG33203	CG6508	0.2037178538251153
CG6512	Phb2	0.4228605990002454
CG6512	l(2)37Cc	0.41808433749470125
CG6512	UQCR-C1	0.3925279665085725
CG6523	Cpr47Ec	0.20570145543201543
CG6550	dsh	0.22675628342606144
CG6553	Cyp4d20	0.313784670513086
CG6553	Ir94g	0.29341988462933327
CG6553	Mppe	0.2827314135106676
CG43091	CG6574	0.24119243557441047
CG6574	stv	0.23801840754724526
CG4281	CG6574	0.21797308046590738
CG6592	mura	0.23057662655918626
CG6592	pb	0.22551764209322028
AIMP1	CG6592	0.2107074983082081
CG6607	Tsp66E	0.2369727267401689
CG6607	Dsp1	0.21320535090585666
CG6610	MED7	0.23000583197704205
CG6610	thr	0.22016029956630817
Arf51F	CG6610	0.218787542806825
CG6617	vers	0.21588623436822488
CG6628	Pbgs	0.2186909640356735
CG43064	CG6638	0.32122762608292416
CG13539	CG6638	0.2491724375009432
CG6654	dysc	0.22494312019811438
CG6654	REPTOR	0.20212131518329557
CG6656	Diedel2	0.2507969980128611
CG6656	CG9934	0.22974484725760191
CG6660	ms(2)34Fe	0.3808608374195529
CG6660	CG7568	0.3558485127733999
CG6660	Hacl	0.3361250181747715
CG6665	Hs2st	0.22421770949112457
CG6665	FASN2	0.20080102323473362
CG6674	Use1	0.3850895428856904
